"","hgnc_symbol","logFC","PValue","FDR"
"unknown.1268","Ugt2b1",-0.22886340163667,0.677809263800169,1
"ENSG00000130725.1","Ube2m",-0.228688614153873,0.585648035708257,1
"ENSG00000155087.1","Odf1",-0.22838585819277,0.55599883905353,1
"unknown.3275","4930524N10Rik",-0.227668938790969,0.614655895398678,1
"ENSG00000110367.3","Ddx6",-0.227636719730989,0.620145661961653,1
"ENSG00000174808.1","Btc",-0.227559657578861,0.419076011795276,1
"unknown.2420","Gm11567",-0.227287441732746,0.625407742769173,1
"ENSG00000170801.2","Htra3",-0.227246944848752,0.608921577469841,1
"ENSG00000110013.2","Siae",-0.227206571694467,0.620145661961653,1
"ENSG00000213699.2","Slc35f6",-0.227007458902919,0.608921577469841,1
"unknown.5604","Gm5930",-0.226529725118971,0.575850116534898,1
"unknown.595","2610201A13Rik",-0.226045988985776,0.671811644287591,1
"unknown.674","Tcstv1",-0.226019998317002,0.544613302242318,1
"unknown.6946","4921525O09Rik",-0.225989501381381,0.532309810886779,1
"ENSG00000116132.1","Prrx1",-0.225890091460898,0.55599883905353,1
"ENSG00000115593.4","Smyd1",-0.225851422633614,0.520293023341014,1
"ENSG00000133115.1","Stoml3",-0.22573423488029,0.671811644287591,1
"unknown.825","Vmn2r26",-0.225424002581458,0.566574604800745,1
"unknown.7942","4930448D08Rik",-0.224967086528986,0.688880412752586,1
"unknown.9661","Car3",-0.224922762129182,0.455816068794307,1
"ENSG00000113494.5","Prlr",-0.224815999108037,0.630457422273063,1
"unknown.2732","5730409L17Rik",-0.22464448654015,0.608921577469841,1
"ENSG00000169371","Snupn",-0.224528693947626,0.447808115722124,1
"ENSG00000174808","Btc",-0.224440219599427,0.496756189221017,1
"ENSG00000134690.2","Cdca8",-0.224369169435138,0.484120134386325,1
"ENSG00000203875.2","Snhg5",-0.224357619960716,0.608921577469841,1
"ENSG00000169139.3","Ube2v2",-0.224178311143179,0.614655895398678,1
"ENSG00000159082.2","Synj1",-0.223630691465325,0.550413612053198,1
"unknown.3875","9530004M16Rik",-0.22344418959697,0.544613302242318,1
"unknown.1869","2010309G21Rik",-0.223229524021049,0.510411324495181,1
"ENSG00000162441.2","Lzic",-0.223145889778986,0.698884105967114,1
"ENSG00000105409","Atp1a3",-0.222996791935033,0.635308588954406,1
"unknown.8580","D430019H16Rik",-0.222929962050769,0.396417666984672,1
"unknown.5170","Crxos",-0.222837470652553,0.534061359609848,1
"unknown.2544","E130102C15Rik",-0.222390156959884,0.515427138336915,1
"unknown.3697","4930535F04Rik",-0.222197131269603,0.59005413905892,1
"ENSG00000203733","Gje1",-0.222095743010807,0.620145661961653,1
"ENSG00000168589","Dynlrb2",-0.222047852780539,0.538583832280266,1
"ENSG00000184459","Bpifc",-0.222046474165838,0.608921577469841,1
"unknown.5292","1700051A21Rik",-0.222001917002814,0.532309810886779,1
"unknown.8167","Fam57b",-0.221907128861064,0.57158790048308,1
"ENSG00000036448.3","Myom2",-0.221741109770582,0.515427138336915,1
"unknown.6583","D17Ertd191e",-0.221566982425223,0.596642586281995,1
"unknown.9531","D19Ertd79e",-0.221117254787527,0.596642586281995,1
"ENSG00000092758","Col9a3",-0.221097622031989,0.620145661961653,1
"unknown.6897","F8a",-0.221091273087438,0.635308588954406,1
"ENSG00000276231.1","Pik3r6",-0.221001139843213,0.463490270408343,1
"ENSG00000168530","Myl1",-0.220496230944633,0.544613302242318,1
"unknown.315","H2-Q2",-0.220364712883593,0.583132942516488,1
"unknown.2151","Crygf",-0.220258379706909,0.57158790048308,1
"ENSG00000128607.2","Klhdc10",-0.220203464260851,0.534061359609848,1
"ENSG00000159166","Lad1",-0.220077512982906,0.576431828452282,1
"ENSG00000111665.1","Cdca3",-0.22006843729318,0.694004759387217,1
"ENSG00000134588","Usp26",-0.219731833516087,0.630457422273063,1
"ENSG00000171365.2","Clcn5",-0.219661036691168,0.596642586281995,1
"unknown.3230","1700048F04Rik",-0.219353382738879,0.698884105967114,1
"ENSG00000182077","Ptchd3",-0.218965459009245,0.698884105967114,1
"ENSG00000129152.1","Myod1",-0.218789379961257,0.688880412752586,1
"unknown.4671","2810408I11Rik",-0.218764771568318,0.55599883905353,1
"ENSG00000133106.2","Epsti1",-0.218581761431369,0.585648035708257,1
"ENSG00000109163","Gnrhr",-0.218545694802328,0.59005413905892,1
"ENSG00000153395","Lpcat1",-0.217790891098945,0.694004759387217,1
"ENSG00000104237.1","Rp1",-0.216928365298559,0.602924045422597,1
"unknown.2788","9430087N24Rik",-0.216925308820107,0.677809263800169,1
