"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000196344","Adh7",-0.214549848851806,0.602924045422597,1
"ENSG00000076003.2","Mcm6",-0.214530548029574,0.561381886303945,1
"unknown.663","Lce1a1",-0.214466618125691,0.688880412752586,1
"unknown.9262","D730005E14Rik",-0.21423968417517,0.614655895398678,1
"ENSG00000168807.2","Sntb2",-0.213976545071391,0.396417666984672,1
"ENSG00000278463","Hist1h2ab",-0.213514287741879,0.470852892911974,1
"ENSG00000164342","Tlr3",-0.213121644674431,0.510411324495181,1
"ENSG00000116209.1","Tmem59",-0.212647566680117,0.683489866722675,1
"ENSG00000221869","Cebpd",-0.212479101790697,0.492646837826191,1
"ENSG00000164181.3","Elovl7",-0.21242493290369,0.620145661961653,1
"unknown.3286","4930445E18Rik",-0.212180832165756,0.620145661961653,1
"ENSG00000184459","Bpifc",-0.212122802812832,0.59005413905892,1
"ENSG00000166927","Ms4a7",-0.212033394608255,0.639973894743478,1
"unknown.7594","Igk-V28",-0.211786174120964,0.683489866722675,1
"ENSG00000140750.1","Arhgap17",-0.211248407613793,0.525016240060059,1
"ENSG00000139220","Ppfia2",-0.210897315338968,0.436992966073314,1
"ENSG00000148737.2","Tcf7l2",-0.210873870070614,0.566574604800745,1
"unknown.4741","C530045E16Rik",-0.21056467804427,0.40958320667724,1
"unknown.4004","AW551984",-0.210014510860923,0.698884105967114,1
"ENSG00000176182.1","Mypop",-0.209777994197746,0.688880412752586,1
"ENSG00000136068.1","Flnb",-0.209232358929782,0.625407742769173,1
"unknown.6470","Gm5142",-0.208563397326603,0.677809263800169,1
"ENSG00000162408","Nol9",-0.208345542380685,0.58111567594072,1
"ENSG00000204403.1","Casp12",-0.208276416307902,0.625407742769173,1
"ENSG00000088325.3","Tpx2",-0.208275339663919,0.698884105967114,1
"unknown.5361","4930529M08Rik",-0.208154371268841,0.576431828452282,1
"unknown.8389","5830415B17Rik",-0.208068626986787,0.5007682141889,1
"unknown.8799","Ccdc53",-0.207526913118348,0.683489866722675,1
"ENSG00000123892","Rab38",-0.20748480450846,0.546715047048389,1
"unknown.3432","4930517G19Rik",-0.207370350349882,0.620145661961653,1
"ENSG00000163736","Ppbp",-0.207359863624096,0.694004759387217,1
"ENSG00000196233","Lcor",-0.207064500820396,0.418923324249312,1
"ENSG00000125166.3","Got2",-0.206994951388868,0.683489866722675,1
