"","hgnc_symbol","logFC","PValue","FDR"
"unknown.1737","abParts",-0.266359474578373,0.511843274216545,1
"ENSG00000149554.2","Chek1",-0.266086041126376,0.511843274216545,1
"ENSG00000184344","Gdf3",-0.266085842019465,0.421525152892324,1
"ENSG00000196511.1","Tpk1",-0.265923529727552,0.450549109852174,1
"unknown.8401","A430110A21Rik",-0.265846936470833,0.401814482317435,1
"unknown.7095","Pfpl",-0.265843012079226,0.504404701847167,1
"ENSG00000069399","Bcl3",-0.264846173061621,0.390929507292198,1
"ENSG00000134755.1","Dsc2",-0.264769965448456,0.494383583524165,1
"ENSG00000157551.2","Kcnj15",-0.264736689405184,0.518958992444161,1
"unknown.1009","Serpinb6b",-0.26451405106775,0.330938263116401,1
"ENSG00000143816.1","Wnt9a",-0.264431322469764,0.252665660290315,1
"ENSG00000116132.4","Prrx1",-0.264330600281597,0.488684255662722,1
"ENSG00000133135","Rnf128",-0.263555781819698,0.377585875387724,1
"ENSG00000056586","Rc3h2",-0.263121435031646,0.525774372449291,1
"ENSG00000134910.1","Stt3a",-0.263115692420989,0.482789816138862,1
"ENSG00000111424","Vdr",-0.262624060961659,0.488684255662722,1
"unknown.5647","2010109A12Rik",-0.262439937479508,0.504404701847167,1
"ENSG00000108688","Ccl7",-0.262356593233558,0.510411324495181,1
"ENSG00000100764.1","Psmc1",-0.26224097844853,0.59005413905892,1
"unknown.4873","Tuba3b",-0.262072304831571,0.504404701847167,1
"ENSG00000148677.1","Ankrd1",-0.261934748246429,0.499898211375668,1
"ENSG00000135373.2","Ehf",-0.260975482768239,0.511843274216545,1
"unknown.4592","Trim43a",-0.260939320403234,0.532309810886779,1
"unknown.1469","Klra7",-0.26054771977281,0.59005413905892,1
"ENSG00000174808","Btc",-0.260324198069905,0.435116392756095,1
"ENSG00000133112.1","Tpt1",-0.260218753978589,0.602924045422597,1
"ENSG00000134121.3","Chl1",-0.259854971695393,0.518958992444161,1
"ENSG00000135604","Stx11",-0.259793983995676,0.390929507292198,1
"ENSG00000183878.1","Uty",-0.259474713057134,0.511843274216545,1
"ENSG00000137558.1","Pi15",-0.259296175292698,0.430690934975581,1
"ENSG00000198380.1","Gfpt1",-0.259004785663936,0.476689026853438,1
"ENSG00000197892.1","Kif13b",-0.258403456791519,0.544613302242318,1
"unknown.7168","Car3",-0.257996114127524,0.241913789966314,1
"ENSG00000128342","Lif",-0.257869636023826,0.435116392756095,1
"unknown.6473","D2Ertd282e",-0.257394370156119,0.470493757557979,1
"ENSG00000139278","Glipr1",-0.256742532872325,0.367299057474249,1
"unknown.402","Ccl12",-0.256690071600593,0.318992233789964,1
"unknown.6319","C87487",-0.256299148127767,0.518958992444161,1
"ENSG00000173068.2","Bnc2",-0.255410951605867,0.499898211375668,1
"ENSG00000163530.1","Dppa2",-0.254399480315829,0.596642586281995,1
"ENSG00000119681","Ltbp2",-0.253725358704302,0.308755213196578,1
"unknown.2859","Gm9706",-0.253694472470438,0.399375301483175,1
"ENSG00000151364.3","Kctd14",-0.253647660774533,0.515427138336915,1
"ENSG00000147255.2","Igsf1",-0.253551073740345,0.575850116534898,1
"ENSG00000113494.5","Prlr",-0.253399702992477,0.544613302242318,1
"ENSG00000038427.6","Vcan",-0.253350007946744,0.518958992444161,1
"ENSG00000164849.3","Gpr146",-0.253334235482954,0.439706906410126,1
"unknown.239","Trim30a",-0.253256169846236,0.382127795795077,1
"unknown.2386","Olfr701",-0.25323905451594,0.602924045422597,1
"unknown.1687","Vmn2r88",-0.253004360102658,0.59005413905892,1
"unknown.854","Clec4a2",-0.252814192431209,0.430690934975581,1
"ENSG00000006016","Crlf1",-0.252719529338435,0.439706906410126,1
"ENSG00000170801.2","Htra3",-0.252688011948864,0.608921577469841,1
"ENSG00000026508.3","Cd44",-0.252621874681581,0.374959436447939,1
"ENSG00000007923.2","Dnajc11",-0.252617684545407,0.59005413905892,1
"ENSG00000268257.1","Airn",-0.25261025159322,0.482789816138862,1
"unknown.5138","Gm4951",-0.252605074545617,0.325583214794053,1
"ENSG00000070367.1","Exoc5",-0.252549416318615,0.525774372449291,1
"ENSG00000171540.1","Otp",-0.252481402537151,0.494383583524165,1
"ENSG00000121236","Trim6",-0.25199621021921,0.505237799608768,1
"ENSG00000143546","S100a8",-0.251836380744867,0.351127548782609,1
"ENSG00000265190.1","Anxa8",-0.251813224416632,0.439706906410126,1
"unknown.4575","Defa21",-0.251226488761391,0.511843274216545,1
"ENSG00000196954","Casp4",-0.250953832924951,0.385961239470759,1
"ENSG00000211448.1","Dio2",-0.250914611609359,0.33838274649382,1
"ENSG00000136997","Myc",-0.250732754305428,0.416776620155521,1
"ENSG00000244242","Ifitm10",-0.250264408272898,0.363365544335825,1
"ENSG00000148848","Adam12",-0.250213276284765,0.510411324495181,1
"ENSG00000179144","Gimap7",-0.249938098922279,0.482789816138862,1
"ENSG00000182752.1","Pappa",-0.249753441214185,0.499898211375668,1
"ENSG00000168685","Il7r",-0.249628480204781,0.278615224300625,1
"ENSG00000132122.3","Spata6",-0.249470631008487,0.439706906410126,1
"ENSG00000143476.1","Dtl",-0.249388449908384,0.426161854608248,1
"ENSG00000080839.1","Rbl1",-0.249271250952167,0.499898211375668,1
"ENSG00000132205","Emilin2",-0.248905293942038,0.355281895919171,1
"unknown.1271","Cyp4a31",-0.248834200739207,0.602924045422597,1
"ENSG00000140563","Mctp2",-0.248637914470927,0.470369738972666,1
"unknown.631","Gm10693",-0.248476380449085,0.401814482317435,1
"ENSG00000175899","A2m",-0.248325385808437,0.304062919277606,1
"ENSG00000101938","Chrdl1",-0.248138413459105,0.363365544335825,1
"ENSG00000110031","Lpxn",-0.247631296000393,0.430690934975581,1
"unknown.595","2610201A13Rik",-0.247253720644066,0.671811644287591,1
"ENSG00000176597.1","B3gnt5",-0.247102906080456,0.475153719007812,1
"unknown.6603","9230109A22Rik",-0.247065656006074,0.511843274216545,1
"unknown.9176","Mettl20",-0.247037637674131,0.439442028522158,1
"ENSG00000169495","Htra4",-0.246649891569725,0.550413612053198,1
"ENSG00000184979","Usp18",-0.246395609374102,0.35936712420719,1
"ENSG00000163564","Pyhin1",-0.246069790677659,0.550413612053198,1
"unknown.1322","Fcgr4",-0.245569233006957,0.367299057474249,1
"ENSG00000007174","Dnah9",-0.245284321152359,0.494383583524165,1
"ENSG00000165810","Btnl9",-0.245206398708477,0.455742841024798,1
"unknown.9117","Klrb1f",-0.244601339497457,0.494383583524165,1
"ENSG00000128591","Flnc",-0.244367756968421,0.403471845791405,1
"ENSG00000158517.2","Ncf1",-0.244286785797967,0.44367145651341,1
"ENSG00000157483","Myo1e",-0.24391512744162,0.561381886303945,1
"unknown.2933","4930442G15Rik",-0.243630814436123,0.488684255662722,1
"ENSG00000164692.1","Col1a2",-0.243548530311835,0.470493757557979,1
"ENSG00000110680.1","Calca",-0.243409707965913,0.465709061760164,1
"ENSG00000156234","Cxcl13",-0.243266912311002,0.310041682081522,1
"ENSG00000101868.1","Pola1",-0.243142046350117,0.59005413905892,1
"ENSG00000117724","Cenpf",-0.243021215912926,0.482789816138862,1
"ENSG00000132196.2","Hsd17b7",-0.242690029133042,0.403471845791405,1
"unknown.7502","BC089597",-0.241663003447311,0.602924045422597,1
"unknown.674","Tcstv1",-0.2412317019532,0.544613302242318,1
"ENSG00000129038","Loxl1",-0.241078869704398,0.35936712420719,1
"ENSG00000150093.4","Itgb1",-0.240146639943193,0.671811644287591,1
"ENSG00000015475.1","Bid",-0.240139162257597,0.518958992444161,1
